"","month","day","year","missing_var","s.mean","s.SD","p.GT.5","p.GT.25","p.GT.1","lag"
"61","08","01","2012","SLA",0.0440589057758372,6.439281732241e-06,0.00023191094619666,0.0299938157081014,0.163883735312307,1
"62","08","01","2012","SLA",0.0491043517875271,7.58133068442377e-06,0.00278293135435993,0.04004329004329,0.181508967223253,7
"63","08","01","2012","SLA",0.0597391832697367,9.35886434828979e-06,0.00757575757575758,0.0643166357452072,0.215058750773036,14
"64","08","01","2012","SLA",0.0726483032196867,1.09001460384621e-05,0.0157699443413729,0.0917594310451453,0.253401360544218,21
"65","08","01","2012","SLA",0.0800884688059417,1.17715439755068e-05,0.0209492888064317,0.111162646876933,0.269094001236858,28
"66","08","01","2012","SLA",0.0846239456428128,1.21267176805462e-05,0.024582560296846,0.119743351886209,0.281849103277675,30
"67","08","02","2012","SST",0.0153585244350418,2.57416805472248e-06,0,0.000541125541125541,0.022108843537415,1
"68","08","02","2012","SST",0.0384541540777616,6.61112141133595e-06,0.00208719851576994,0.0272881880024737,0.124613481756339,7
"69","08","02","2012","SST",0.0418030458904135,6.45805274046831e-06,0.00185528756957328,0.0253555967841682,0.145021645021645,14
"70","08","02","2012","SST",0.0403636362888527,6.41856202672697e-06,0.0015460729746444,0.0228818800247372,0.143320964749536,21
"71","08","02","2012","SST",0.042280353991358,6.56924417571369e-06,0.0015460729746444,0.0233457019171305,0.16086889301175,28
"72","08","02","2012","SST",0.0427309315094427,6.6417706659804e-06,0.0019325912183055,0.0243506493506494,0.156771799628942,30
"73","08","02","2012","CHLA",0,0,0,0,0,1
"74","08","02","2012","CHLA",0.0382551168559993,7.32997190630347e-06,7.73036487322202e-05,0.04282622139765,0.127551020408163,7
"75","08","02","2012","CHLA",0.0447800396968331,7.50884386616555e-06,7.73036487322202e-05,0.0492424242424242,0.16852195423624,14
"76","08","02","2012","CHLA",0.0336963481536767,6.93742140496862e-06,0.00015460729746444,0.0322356215213358,0.126159554730983,21
"77","08","02","2012","CHLA",0.0496507871186656,8.15271859051737e-06,0.00023191094619666,0.0646258503401361,0.184833024118738,28
"78","08","02","2012","CHLA",0.0519734532234357,8.23837293047344e-06,0.00015460729746444,0.0696505875077304,0.194573283858998,30
"79","08","02","2012","EKE",0.00423076787769235,8.47404734801278e-07,0,0,0.00023191094619666,1
"80","08","02","2012","EKE",0.0104039973503582,1.81597682304117e-06,0,0,0.00680272108843537,7
"81","08","02","2012","EKE",0.0147289745677286,2.63928228809403e-06,0,0.000386518243661101,0.0245052566481138,14
"82","08","02","2012","EKE",0.017479892272817,3.08665210992746e-06,0,0.000695732838589981,0.0367965367965368,21
"83","08","02","2012","EKE",0.0183384614048407,3.37153129944234e-06,0,0.0011595547309833,0.0443722943722944,28
"84","08","02","2012","EKE",0.0192168716983629,3.45636326312116e-06,0,0.00177798392084106,0.0462275819418677,30
"85","08","02","2012","YWIND",0,0,0,0,0,1
"86","08","02","2012","YWIND",0.0142967819826797,2.11737566241929e-06,0,0,0.0131416202844774,7
"87","08","02","2012","YWIND",0.0171363298945526,2.19951562222033e-06,0,7.73036487322202e-05,0.0160791589363018,14
"88","08","02","2012","YWIND",0.0144575666277953,2.38937111266677e-06,0,0,0.0232683982683983,21
