"","month","day","year","t.minus","s.mean","s.SD","p.GT.5","p.GT.25","p.GT.1"
"245","08","24","2012",5,0.0232119230773127,4.06985792045872e-06,0.000386518243661101,0.00572047000618429,0.0488559059987631
"246","08","24","2012",6,0.0269661327173067,4.53086519577411e-06,0.000463821892393321,0.0080395794681509,0.0676406926406926
"247","08","24","2012",7,0.0328555702592052,5.04800692812807e-06,0.000618429189857761,0.0111317254174397,0.104591836734694
"248","08","24","2012",8,0.0339232388809899,5.2681775451056e-06,0.000618429189857761,0.0125231910946197,0.108920841063698
"249","08","24","2012",14,0.0493845300633823,7.8552657551373e-06,0.00417439703153989,0.0406617192331478,0.175092764378479
"250","08","24","2012",30,0.0787311135071788,1.1841798571253e-05,0.0186301793444651,0.104437229437229,0.266465677179963
"251","08","25","2012",1,0.00604592841409149,1.27278617896576e-06,0,7.73036487322202e-05,0.00255102040816327
"252","08","25","2012",2,0.0116892250249138,2.16620203464357e-06,0,0.00131416202844774,0.00773036487322202
"253","08","25","2012",3,0.0147131490161664,2.69290816549568e-06,0,0.00262832405689549,0.0158472479901051
"254","08","25","2012",4,0.0178467422655667,3.16694748259907e-06,0,0.00363327149041435,0.0258967223252938
"255","08","25","2012",5,0.0224390421990423,3.74651317147768e-06,0,0.00517934446505875,0.0435992578849722
"256","08","25","2012",6,0.0295455913237551,4.40433724012104e-06,7.73036487322202e-05,0.0072665429808287,0.0829468150896722
"257","08","25","2012",7,0.0305501284734065,4.66642119854288e-06,0.00015460729746444,0.00850340136054422,0.0901360544217687
"258","08","25","2012",8,0.0338570537297539,5.14281677054451e-06,0.00023191094619666,0.0117501546072975,0.110235003092146
"259","08","25","2012",14,0.0477148787568518,7.7477897099184e-06,0.00417439703153989,0.0396567717996289,0.162878787878788
"260","08","25","2012",30,0.0826852083323659,1.22109038485364e-05,0.021413110698825,0.116728509585652,0.273500309214595
"261","08","26","2012",1,0.00820274473996644,1.50014034664751e-06,0,0.00023191094619666,0.00309214594928881
"262","08","26","2012",2,0.0115001872478665,2.09190523098268e-06,0,0.0011595547309833,0.0076530612244898
"263","08","26","2012",3,0.0149003811889491,2.64154204777193e-06,0,0.00239641311069883,0.0146103896103896
"264","08","26","2012",4,0.0197612347584951,3.29411202769145e-06,0,0.00386518243661101,0.031617192331478
"265","08","26","2012",5,0.0270907192861622,4.02253983250312e-06,0,0.00556586270871985,0.0670222634508349
"266","08","26","2012",6,0.0281948817997838,4.30664104794137e-06,7.73036487322202e-05,0.00703463203463203,0.0739022881880025
"267","08","26","2012",7,0.0317112540769287,4.82635609350047e-06,0.00015460729746444,0.0099721706864564,0.0993351886209029
"268","08","26","2012",8,0.0324017216143247,5.14628360210323e-06,0.000386518243661101,0.0126777983920841,0.10026283240569
"269","08","26","2012",14,0.0475217752096567,7.7159136111093e-06,0.00347866419294991,0.0412801484230056,0.166589363017934
"270","08","26","2012",30,0.0847526952643884,1.24963545768617e-05,0.023191094619666,0.121366728509586,0.279143475572047
"271","08","27","2012",1,0.00616743384077312,1.24318742610307e-06,0,7.73036487322202e-05,0.00185528756957328
"272","08","27","2012",2,0.00970320521182882,1.87680048280876e-06,0,0.000773036487322202,0.00587507730364873
"273","08","27","2012",3,0.0144714391712583,2.59377147399844e-06,0,0.00185528756957328,0.0139919604205318
"274","08","27","2012",4,0.0217010237254476,3.32145696056133e-06,0,0.00293753865182437,0.0372603586889301
"275","08","27","2012",5,0.0231667184689838,3.68812085488477e-06,7.73036487322202e-05,0.00432900432900433,0.047387136672851
"276","08","27","2012",6,0.0277133476755816,4.33816698460674e-06,7.73036487322202e-05,0.00680272108843537,0.0759894867037724
"277","08","27","2012",7,0.0300831299607338,4.75221869245843e-06,0.000309214594928881,0.00927643784786642,0.0873531230674088
"278","08","27","2012",8,0.0343091081619295,5.38059658028678e-06,0.000463821892393321,0.0147649969078541,0.109307359307359
"279","08","27","2012",14,0.0496231154876761,7.94999631295853e-06,0.00417439703153989,0.0438311688311688,0.175788497217069
"280","08","27","2012",30,0.0857880628837744,1.2548088091639e-05,0.0250463821892393,0.123453927025356,0.280921459492888
"281","08","28","2012",1,0.00629886034424539,1.21513687246169e-06,0,0.00015460729746444,0.00185528756957328
"282","08","28","2012",2,0.0115146998367204,2.04225552668585e-06,0,0.000927643784786642,0.0076530612244898
"283","08","28","2012",3,0.0189531820395191,2.84070021102103e-06,0,0.00177798392084106,0.025278293135436
"284","08","28","2012",4,0.020559282863183,3.22544924134954e-06,0,0.00316944959802103,0.0354050711193568
"285","08","28","2012",5,0.0253672358807242,3.93040229759057e-06,7.73036487322202e-05,0.00456091527520099,0.0630797773654917
"286","08","28","2012",6,0.0282361214924413,4.40363573537737e-06,0.00015460729746444,0.00703463203463203,0.079700061842919
"287","08","28","2012",7,0.032707106607866,5.06099162352703e-06,0.00023191094619666,0.0116728509585652,0.102813852813853
"288","08","28","2012",8,0.0371466130865929,5.80504729357368e-06,0.000773036487322202,0.0178571428571429,0.127164502164502
"289","08","28","2012",14,0.0504863403230442,8.02245773455673e-06,0.00502473716759431,0.0419758812615956,0.180967841682127
"290","08","28","2012",30,0.0863133171344182,1.25501392982815e-05,0.0258194186765615,0.126082251082251,0.282931354359926
"291","08","29","2012",1,0.00759699735206582,1.37961355039828e-06,0,0.00015460729746444,0.00255102040816327
"292","08","29","2012",2,0.0156667609775409,2.2693290641141e-06,0,0.000850340136054422,0.0123685837971552
"293","08","29","2012",3,0.0173525592183195,2.70020317368433e-06,0,0.00177798392084106,0.0203308596165739
"294","08","29","2012",4,0.0228576733437257,3.52154051069448e-06,7.73036487322202e-05,0.00324675324675325,0.0493197278911565
"295","08","29","2012",5,0.0261596437760313,4.11803315583545e-06,0,0.00517934446505875,0.0684137291280148
"296","08","29","2012",6,0.0310307020629444,4.79526994984876e-06,0.00015460729746444,0.00950834879406308,0.0948515769944341
"297","08","29","2012",7,0.0357104514056445,5.58146580918427e-06,0.000618429189857761,0.0162337662337662,0.119511440940012
"298","08","29","2012",8,0.039984198934798,6.17875413783913e-06,0.00131416202844774,0.0230364873222016,0.138296227581942
"299","08","29","2012",14,0.0550720518171897,8.51120624780102e-06,0.00579777365491651,0.0507111935683364,0.20299938157081
"300","08","29","2012",30,0.086395943493129,1.25714094458763e-05,0.0250463821892393,0.126159554730983,0.282003710575139
"301","08","30","2012",1,0.0104227968680056,1.43739746192571e-06,0,0,0.00270562770562771
"302","08","30","2012",2,0.0124093798933773,2.01968569625222e-06,0,0.000927643784786642,0.00773036487322202
"303","08","30","2012",3,0.0195042079938478,3.04159738315542e-06,0,0.00200989486703772,0.0319264069264069
"304","08","30","2012",4,0.0246142103389474,3.81872281203267e-06,0,0.00371057513914657,0.0580550401978973
"305","08","30","2012",5,0.0298600374505225,4.51247610242842e-06,0,0.00734384662956091,0.0900587507730365
"306","08","30","2012",6,0.0350150301888705,5.3636289658475e-06,0.000309214594928881,0.013682745825603,0.115723562152134
"307","08","30","2012",7,0.0395302136779288,6.00215443511357e-06,0.00100494743351886,0.0202535559678417,0.134817563388992
"308","08","30","2012",8,0.0419117427664576,6.56493293677447e-06,0.00185528756957328,0.0265924551638837,0.14764996907854
"309","08","30","2012",14,0.0567576893864311,8.74968986270431e-06,0.00587507730364873,0.0527983920841064,0.207946815089672
"310","08","30","2012",30,0.0885949442820194,1.28298371974346e-05,0.0264378478664193,0.132111935683364,0.284941249226964
"311","08","31","2012",1,0.00616832562836887,1.31595548651948e-06,0,7.73036487322202e-05,0.00216450216450216
"312","08","31","2012",2,0.0170334598086682,2.67961911623927e-06,0,0.00100494743351886,0.0225726654298083
"313","08","31","2012",3,0.0253371683994857,3.70172797439195e-06,0,0.00332405689548547,0.0640074211502783
"314","08","31","2012",4,0.0307959050357127,4.41653745837525e-06,0,0.00595238095238095,0.0954700061842919
"315","08","31","2012",5,0.0365847200322721,5.25580031239552e-06,0.000309214594928881,0.0124458874458874,0.127396413110699
"316","08","31","2012",6,0.0407169773710385,5.94606576825275e-06,0.000927643784786642,0.0190940012368584,0.148113790970934
"317","08","31","2012",7,0.043456794093411,6.53481897018315e-06,0.00170068027210884,0.0263605442176871,0.160791589363018
"318","08","31","2012",8,0.0440854811094154,6.70198406437217e-06,0.0019325912183055,0.0269789734075448,0.163729128014842
"319","08","31","2012",14,0.0678187469304035,9.76248615964543e-06,0.00904452690166976,0.0797773654916512,0.246830550401979
"320","08","31","2012",30,0.0889163398843861,1.28649503453801e-05,0.0272881880024737,0.132343846629561,0.286641929499072
"321","09","01","2012",1,0.0146757116844385,2.21736751585636e-06,0,0.00023191094619666,0.0145330859616574
"322","09","01","2012",2,0.0230797437569094,3.28927533542351e-06,0,0.00177798392084106,0.0521799628942486
"323","09","01","2012",3,0.028546926649426,4.06301603334922e-06,0,0.00479282622139765,0.0820964749536178
"324","09","01","2012",4,0.0345355673095099,4.94961922710155e-06,0.00023191094619666,0.0101267779839208,0.11665120593692
"325","09","01","2012",5,0.0388457902539899,5.64425105759998e-06,0.000618429189857761,0.0163110698824985,0.137832405689549
"326","09","01","2012",6,0.0415944093843754,6.25552448020981e-06,0.00123685837971552,0.0230364873222016,0.150200989486704
"327","09","01","2012",7,0.0423784494133354,6.39116158206226e-06,0.0011595547309833,0.0233457019171305,0.15460729746444
"328","09","01","2012",8,0.0444554050963275,6.7763264093974e-06,0.00177798392084106,0.0299165120593692,0.162646876932591
"329","09","01","2012",14,0.0677188128516058,9.91316050189044e-06,0.00989486703772418,0.0796227581941868,0.243815708101422
"330","09","01","2012",30,0.08799330722477,1.2881143441097e-05,0.0263605442176871,0.132266542980829,0.28378169449598
"331","09","02","2012",1,0.0168250010064458,2.35032309461443e-06,0,0.000463821892393321,0.0174706246134818
"332","09","02","2012",2,0.0238015347781763,3.39361214231788e-06,0,0.00177798392084106,0.0555813234384663
"333","09","02","2012",3,0.0305462149250397,4.50248318437984e-06,0.000309214594928881,0.00633889919604205,0.0953927025355597
"334","09","02","2012",4,0.0359050204216115,5.24195616215962e-06,0.000618429189857761,0.0124458874458874,0.120361781076067
"335","09","02","2012",5,0.0387634239760085,5.88715399055511e-06,0.00131416202844774,0.0178571428571429,0.137213976499691
"336","09","02","2012",6,0.0394523293502773,5.98059947140623e-06,0.000927643784786642,0.0189393939393939,0.138064316635745
"337","09","02","2012",7,0.0412120158538789,6.30511794383628e-06,0.00170068027210884,0.0221861471861472,0.149350649350649
"338","09","02","2012",8,0.0449929828475574,6.88720804387524e-06,0.0019325912183055,0.0301484230055659,0.165197897340754
"339","09","02","2012",14,0.0672194478466724,9.98986052965431e-06,0.0105132962275819,0.0777674706246135,0.241883116883117
"340","09","02","2012",30,0.0875450818811049,1.30572424471125e-05,0.0260513296227582,0.12917439703154,0.278447742733457
"341","09","03","2012",1,0.0163291995455606,2.49733518858461e-06,0,0.000695732838589981,0.0221861471861472
"342","09","03","2012",2,0.0239206664649107,3.91407580227622e-06,0.00015460729746444,0.00448361162646877,0.0579777365491651
"343","09","03","2012",3,0.0308505108436466,4.81887479929211e-06,0.000618429189857761,0.00912183055040198,0.091295609152752
"344","09","03","2012",4,0.0340688812629979,5.44403570871755e-06,0.000927643784786642,0.0133735312306741,0.106601731601732
"345","09","03","2012",5,0.0354118379404275,5.50618758549114e-06,0.000618429189857761,0.0149969078540507,0.11317254174397
"346","09","03","2012",6,0.0362596227547977,5.70823144191302e-06,0.00100494743351886,0.0159245516388374,0.121444032158318
"347","09","03","2012",7,0.0396842927070337,6.29175664545756e-06,0.00131416202844774,0.0232683982683983,0.13821892393321
"348","09","03","2012",8,0.0426492877206896,6.74169144491278e-06,0.00170068027210884,0.0268243661100804,0.153602350030921
"349","09","03","2012",14,0.065705825548568,1.03614711603015e-05,0.0114409400123686,0.0806277056277056,0.226963512677798
"350","09","03","2012",30,0.0867186828043881,1.29500119729828e-05,0.025278293135436,0.128942486085343,0.274659863945578
"351","09","04","2012",1,0.0176746517113249,2.90125203037893e-06,7.73036487322202e-05,0.00123685837971552,0.0268243661100804
"352","09","04","2012",2,0.0261073627617916,4.19390583634062e-06,0.000463821892393321,0.00548855905998763,0.0636209029066172
"353","09","04","2012",3,0.0301770754781336,4.94540286235542e-06,0.000773036487322202,0.0101267779839208,0.0864254792826221
"354","09","04","2012",4,0.0317818306847149,5.03854130928672e-06,0.000386518243661101,0.0115182436611008,0.0938466295609153
"355","09","04","2012",5,0.0333260539865299,5.31927798611078e-06,0.000541125541125541,0.012987012987013,0.103432282003711
"356","09","04","2012",6,0.0374198021025095,5.93884881057608e-06,0.000927643784786642,0.0184755720470006,0.125541125541126
"357","09","04","2012",7,0.040238970837388,6.38013176795722e-06,0.00185528756957328,0.023191094619666,0.140460729746444
"358","09","04","2012",8,0.0453421034841589,7.0523696538271e-06,0.00247371675943105,0.0313079777365492,0.161255411255411
"359","09","04","2012",14,0.0665134509107071,1.02313690728159e-05,0.0118274582560297,0.0814007421150278,0.231756338899196
"360","09","04","2012",30,0.0857357103742054,1.27492630181718e-05,0.0252009894867038,0.126700680272109,0.274659863945578
"361","09","05","2012",1,0.0195480370695732,3.27785401335312e-06,0.00023191094619666,0.0023191094619666,0.0349412492269635
"362","09","05","2012",2,0.0253126396904485,4.06325051325254e-06,0.000463821892393321,0.00471552257266543,0.0602195423623995
"363","09","05","2012",3,0.0291214729427568,4.34366608105879e-06,0,0.00688002473716759,0.0802411873840445
"364","09","05","2012",4,0.0310348710150154,4.83245057387293e-06,0.00023191094619666,0.00966295609152752,0.0925324675324675
"365","09","05","2012",5,0.0355226167167788,5.65288833501861e-06,0.000541125541125541,0.0173933209647495,0.115568954854669
"366","09","05","2012",6,0.0383327063074388,5.98591543188221e-06,0.000618429189857761,0.0188620902906617,0.128014842300557
"367","09","05","2012",7,0.0427715732559704,6.71621875324356e-06,0.00170068027210884,0.0275200989486704,0.14904143475572
"368","09","05","2012",8,0.0443461238412087,7.09311154705805e-06,0.00247371675943105,0.0328540507111936,0.158163265306122
"369","09","05","2012",14,0.0657029534043216,1.00857919006109e-05,0.0104359925788497,0.0788497217068646,0.230287569573284
"370","09","05","2012",30,0.0852423945807226,1.25919733547818e-05,0.0229591836734694,0.128014842300557,0.276051329622758
"371","09","06","2012",1,0.0176024039424306,2.74259804139962e-06,7.73036487322202e-05,0.000850340136054422,0.0261286332714904
"372","09","06","2012",2,0.0239117781928129,3.57054319851622e-06,7.73036487322202e-05,0.0023191094619666,0.0572820037105751
"373","09","06","2012",3,0.0281547808800283,4.38692908200514e-06,0.00015460729746444,0.00664811379097093,0.0787724180581323
"374","09","06","2012",4,0.0344587450163348,5.35312944338187e-06,0.000541125541125541,0.0145330859616574,0.108843537414966
"375","09","06","2012",5,0.0375824365708502,5.81256185333715e-06,0.000695732838589981,0.0187847866419295,0.125309214594929
"376","09","06","2012",6,0.0420749777166162,6.46454592914158e-06,0.00162337662337662,0.0255875077303649,0.146954236239951
"377","09","06","2012",7,0.04378161617743,6.66119048725591e-06,0.00185528756957328,0.0283704390847248,0.157622139764997
"378","09","06","2012",8,0.0535617165180034,7.90244520030919e-06,0.00363327149041435,0.0497062461348176,0.197201607915894
"379","09","06","2012",14,0.0667244688220849,9.88835173513972e-06,0.00974025974025974,0.0787724180581323,0.240027829313544
"380","09","06","2012",30,0.0819652164345479,1.22002018100781e-05,0.0208719851576994,0.120207173778602,0.267238713667285
"381","09","07","2012",1,0.017211766018495,2.67681507312542e-06,0,0.000773036487322202,0.0248917748917749
"382","09","07","2012",2,0.0240765931155069,4.06219602832246e-06,0.000309214594928881,0.00533395176252319,0.0538806431663575
"383","09","07","2012",3,0.0307806039752166,5.09446328673048e-06,0.000773036487322202,0.0126777983920841,0.086734693877551
"384","09","07","2012",4,0.0342143244511038,5.64230811994397e-06,0.00108225108225108,0.0156153370439085,0.107142857142857
